,Type,Gender,FurLength,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
631,2,2,2,0,0,0,1,0,0,1
632,1,3,2,0,0,1,5,1,0,4
633,2,2,1,0,0,1,5,0,0,3
634,1,2,1,0,1,1,5,0,0,2
635,2,1,1,0,1,0,4,0,0,2
636,2,1,1,0,1,0,3,0,0,1
637,2,2,1,0,0,1,4,0,0,2
638,1,2,1,1,0,0,2,0,1,4
639,1,1,2,1,0,1,4,0,0,4
640,2,2,2,1,1,0,3,0,1,4
641,2,2,1,0,0,0,1,0,0,1
642,2,1,1,1,0,1,2,0,0,1
643,2,1,1,0,0,1,1,0,0,4
644,1,1,2,0,0,1,4,0,0,1
645,1,1,1,0,1,1,3,0,0,4
646,1,2,1,1,1,1,1,0,1,1
647,1,3,2,0,0,0,4,1,0,4
648,2,3,2,0,1,0,4,1,0,4
649,2,2,2,0,0,0,3,0,0,1
650,1,2,1,0,0,1,1,0,0,2
651,1,3,1,0,1,1,2,1,0,2
652,1,2,1,0,0,1,1,0,0,2
653,1,1,2,1,1,0,2,0,0,1
654,2,3,2,0,0,0,5,1,0,3
655,2,3,1,1,1,0,4,1,0,4
656,1,2,2,1,0,1,5,1,0,4
657,1,3,1,0,1,1,4,1,0,4
658,1,2,1,1,0,1,4,1,0,2
659,1,1,2,0,0,1,3,0,0,1
660,2,2,1,0,0,0,5,0,0,2
661,1,2,1,1,1,0,5,0,1,3
662,1,1,1,1,0,1,2,1,0,3
663,2,2,1,1,1,0,5,0,0,3
664,2,3,1,0,0,1,4,1,0,2
665,1,2,1,1,1,0,1,0,0,1
666,2,1,2,0,0,1,2,1,0,4
667,1,2,2,1,1,0,1,0,1,1
668,2,2,1,0,1,1,4,0,1,2
669,2,2,1,0,1,1,5,1,0,4
670,2,2,1,0,1,1,3,0,0,2
671,2,2,2,0,1,0,2,0,0,4
672,2,3,1,0,1,0,5,1,0,3
673,1,3,2,1,0,1,3,1,0,4
674,2,3,2,0,1,0,1,1,1,1
675,1,2,2,1,1,1,3,0,0,3
676,2,1,1,0,0,1,1,0,0,2
677,1,1,2,0,1,1,2,0,0,4
678,1,1,2,0,1,1,3,0,0,2
679,2,1,1,0,0,0,1,1,0,4
680,1,1,1,1,1,1,5,0,0,4
681,1,3,2,1,0,0,2,1,0,1
682,2,2,2,0,1,1,3,1,0,0
683,1,2,1,1,1,1,2,0,0,4
684,1,1,2,1,1,0,4,0,0,2
685,1,2,2,1,1,1,2,0,0,4
686,2,3,1,0,1,1,3,1,0,2
687,2,1,2,0,0,1,1,0,0,4
688,2,2,1,0,1,0,4,0,0,3
689,1,2,1,0,0,1,4,0,0,2
690,1,2,2,0,0,1,1,0,0,4
691,1,3,1,0,0,1,3,1,1,4
692,1,2,1,0,1,0,2,1,0,3
693,2,1,1,0,0,0,4,0,0,3
694,2,2,2,1,1,1,3,0,1,4
695,2,3,1,0,1,0,4,1,0,4
696,2,1,1,0,0,1,3,0,0,1
697,2,3,2,1,1,1,5,1,1,2
698,2,1,1,1,1,0,2,0,0,1
699,2,2,2,0,1,1,3,1,0,4
700,1,1,2,1,1,0,3,0,0,3
701,2,2,1,0,1,1,3,0,0,2
702,1,1,2,1,1,1,3,0,0,4
703,2,3,2,0,1,0,2,1,0,3
704,2,2,1,0,1,1,5,0,0,1
705,1,2,1,0,1,1,5,0,0,4
706,2,1,1,0,0,1,5,0,0,2
707,2,2,1,0,1,1,3,1,0,3
708,2,1,2,0,0,1,1,0,0,2
709,2,3,2,0,1,0,3,1,0,0
710,1,2,1,1,1,1,1,0,0,3
711,2,1,2,1,1,1,5,0,1,1
712,2,2,1,0,1,1,3,0,0,3
713,2,1,1,1,1,1,4,0,0,1
714,1,2,1,1,0,1,1,0,0,2
715,1,2,1,0,0,1,2,0,0,2
716,1,1,1,0,1,1,2,0,0,3
717,2,2,1,0,1,1,2,0,0,2
718,2,1,1,0,1,1,4,0,0,3
719,1,1,1,0,0,0,1,0,0,4
720,2,1,1,0,1,0,4,0,1,2
721,2,1,2,0,1,1,3,0,1,1
722,2,2,2,1,1,0,1,0,0,1
723,1,1,2,0,0,1,2,0,0,2
724,1,1,2,1,1,0,3,0,1,3
725,2,1,2,0,0,1,2,0,0,1
726,2,2,1,0,0,0,1,0,0,2
727,1,2,2,1,1,0,4,0,0,2
728,1,2,1,0,1,1,2,0,0,1
729,2,2,2,1,0,0,2,0,0,4
730,2,2,1,1,1,1,3,0,0,4
731,2,2,2,0,0,0,3,0,0,3
732,1,1,1,0,1,1,2,0,0,1
733,1,1,1,0,1,0,2,0,0,1
734,2,2,2,0,1,1,5,0,0,1
735,2,2,2,0,0,1,4,0,0,1
736,1,1,1,0,1,0,1,0,0,1
737,1,2,1,0,0,1,3,0,0,1
738,1,1,2,1,0,1,3,0,0,3
739,2,2,1,0,0,1,1,0,1,1
740,1,3,2,1,1,0,1,1,0,0
741,2,1,1,0,1,1,2,1,0,1
742,1,2,1,0,1,1,1,0,0,2
743,1,1,2,0,1,1,5,0,0,3
744,2,3,1,0,0,1,4,1,0,3
745,2,2,2,0,0,0,5,1,0,1
746,1,2,2,0,1,1,5,0,0,3
747,1,1,2,0,0,1,3,0,0,2
748,2,2,2,1,1,1,1,1,0,3
749,1,2,2,0,1,1,5,0,0,3
750,1,1,1,0,0,1,3,0,1,3
751,1,1,2,1,1,1,1,0,0,3
752,1,2,2,0,0,1,3,0,0,2
753,1,2,2,1,0,0,3,0,1,3
754,1,1,1,0,1,1,2,1,1,2
755,2,2,1,0,1,0,3,0,0,4
756,1,1,1,0,1,0,0,0,0,4
757,2,1,2,0,1,1,4,0,0,1
758,2,1,1,0,1,1,3,0,0,3
759,2,3,2,0,0,0,1,1,0,4
760,1,3,2,1,0,0,2,1,0,1
761,1,2,1,0,0,1,5,1,0,2
762,1,2,1,1,0,1,5,0,0,3
763,1,1,2,1,1,1,2,0,0,2
764,2,2,1,1,1,1,1,0,0,4
765,2,2,1,0,0,0,1,0,0,3
766,2,2,1,0,0,1,1,0,0,4
767,1,1,2,0,1,1,1,0,0,3
768,2,1,1,1,0,1,3,0,0,3
769,2,2,1,0,1,0,5,0,1,4
770,2,2,1,1,0,1,2,0,0,4
771,2,1,2,1,0,1,5,1,0,2
772,1,3,2,1,0,1,2,1,0,4
773,2,2,1,1,1,1,4,0,0,2
774,1,1,1,0,1,1,1,0,0,3
775,1,3,1,0,0,1,1,1,0,2
776,1,2,2,1,0,1,2,0,1,3
777,2,1,1,0,1,1,3,0,0,2
778,1,3,1,0,0,1,1,1,0,1
779,1,2,2,1,1,0,0,0,0,4
780,1,1,1,0,0,0,2,0,0,2
781,2,3,2,0,0,1,1,1,0,4
782,1,1,1,1,1,1,3,0,0,4
783,1,2,2,0,1,1,4,0,0,2
784,2,3,1,0,1,0,3,1,0,4
785,2,3,2,0,1,1,0,1,1,4
786,1,1,2,1,0,0,5,0,1,2
787,2,1,1,0,1,1,4,0,0,1
788,2,1,1,0,1,0,1,0,0,1
789,2,1,2,1,1,1,3,0,1,2
790,1,2,2,0,1,1,3,0,0,4
791,2,2,1,1,1,1,1,0,0,4
792,2,3,1,0,1,0,2,1,0,4
793,1,1,1,0,1,1,5,0,1,1
794,1,1,2,0,0,1,1,0,0,3
795,2,1,2,0,0,0,3,0,0,4
796,1,3,1,0,1,1,2,1,0,2
797,1,2,1,1,0,1,5,0,0,4
798,1,2,1,0,0,1,5,0,0,3
799,2,2,1,0,1,1,4,0,0,4
800,2,2,1,0,0,0,3,0,0,3
801,1,2,2,1,0,0,5,0,0,0
802,1,3,1,0,1,1,1,1,0,4
803,2,3,1,1,0,1,4,1,0,4
804,1,2,1,0,1,1,3,1,0,4
805,1,1,1,1,0,1,3,0,0,2
806,1,2,1,0,0,1,3,1,0,4
807,2,1,1,1,0,1,4,1,0,4
808,1,2,1,1,1,1,3,1,0,3
809,2,3,2,0,0,1,5,1,0,1
810,2,1,1,1,1,0,3,0,0,4
811,1,2,1,0,1,1,1,0,0,3
812,2,1,2,0,0,1,1,0,0,3
813,1,2,1,0,1,1,3,0,0,2
814,1,1,2,0,0,1,2,0,0,4
815,2,1,2,0,0,1,3,1,1,4
816,1,2,1,1,1,0,1,0,0,4
817,2,1,2,0,0,1,1,0,0,2
818,2,2,1,0,1,0,3,0,0,4
819,1,2,2,1,0,1,3,0,0,4
820,2,3,1,0,1,0,5,1,0,2
821,1,1,1,1,0,1,4,0,0,4
822,2,1,1,1,0,1,1,0,1,4
823,2,2,1,0,1,1,3,1,0,2
824,2,1,2,1,1,1,5,1,1,4
825,2,1,1,0,1,1,5,0,1,3
826,1,1,1,0,1,1,1,0,0,1
827,2,2,1,0,0,0,3,0,0,3
828,1,2,1,1,1,1,1,0,0,2
829,2,2,2,0,1,0,4,0,0,1
830,2,1,1,0,0,0,3,0,0,1
831,2,2,1,0,1,1,0,0,0,4
832,2,2,1,0,1,1,3,0,0,3
833,1,1,1,0,1,0,1,0,0,4
834,2,3,1,0,1,1,5,1,1,4
835,2,1,1,0,0,1,3,1,0,4
836,2,3,2,0,1,0,5,1,0,1
837,1,1,1,1,0,1,5,0,1,4
838,2,3,2,0,1,0,5,1,0,1
839,1,3,2,0,0,1,4,1,0,2
840,2,3,1,0,1,1,4,1,0,0
841,2,1,1,0,1,0,5,0,1,1
842,1,1,1,0,1,1,2,0,0,4
843,2,2,2,1,0,1,3,0,1,2
844,2,1,2,0,1,1,3,0,0,4
845,1,2,1,1,1,0,3,0,1,3
846,1,1,1,0,1,1,3,0,0,4
847,1,2,1,1,1,1,3,0,0,4
848,2,1,1,0,0,0,2,0,0,4
849,1,3,1,0,1,0,4,1,0,1
850,2,2,2,1,1,1,1,0,0,2
851,1,1,2,1,1,0,3,0,1,1
852,2,2,2,0,0,0,0,0,0,0
853,2,2,1,0,1,1,1,0,0,1
854,1,2,1,1,0,0,2,0,1,2
855,2,3,1,0,0,1,3,1,0,2
856,1,2,2,0,1,1,1,0,0,3
857,2,3,1,0,0,1,5,1,0,2
858,1,2,1,1,0,0,1,0,0,2
859,2,1,1,0,0,1,1,0,1,4
860,2,2,2,0,0,1,2,1,0,3
861,1,1,1,1,0,1,2,0,0,4
862,1,1,1,0,0,0,3,0,0,2
863,1,1,1,1,1,1,3,0,0,3
864,1,2,1,0,0,1,2,0,0,1
865,1,1,1,1,0,0,3,0,1,4
866,2,3,1,1,0,1,5,1,0,3
867,1,2,2,0,1,1,4,0,0,3
868,2,3,1,0,0,1,5,1,0,3
869,2,2,1,0,1,1,5,1,0,2
870,1,3,1,0,0,1,1,1,0,2
871,1,2,2,0,0,1,2,0,0,1
872,2,3,1,0,1,1,4,1,0,2
873,2,3,1,1,0,0,4,1,1,4
874,2,3,1,0,0,0,5,1,0,3
875,1,1,1,1,1,1,1,0,1,3
876,1,1,1,0,0,0,3,0,0,2
877,2,1,1,0,1,0,3,0,0,3
878,2,1,2,1,1,1,5,0,0,4
879,1,2,1,0,1,1,1,0,0,3
880,2,2,1,0,0,1,3,0,1,4
881,1,2,2,1,1,1,3,0,1,2
882,1,1,1,1,1,1,5,0,0,3
883,1,1,1,1,1,0,2,1,0,1
884,1,2,1,0,1,0,3,0,0,4
885,2,2,1,0,1,1,1,0,1,2
886,1,1,1,1,0,0,2,0,1,4
887,2,1,1,0,1,1,5,0,0,1
888,2,1,2,1,1,0,1,0,0,4
889,1,1,2,0,1,1,5,0,0,4
890,2,3,1,1,0,1,3,1,0,2
891,1,1,2,0,1,1,5,0,0,3
892,2,3,1,0,1,1,5,1,0,2
893,1,2,2,1,1,0,2,0,0,2
894,1,1,2,0,1,0,2,0,0,1
895,1,2,1,1,1,1,1,0,0,3
896,1,2,1,1,1,1,5,0,0,4
897,2,2,2,0,0,1,3,0,0,2
898,2,2,2,0,0,0,4,0,0,2
899,1,1,2,1,0,1,0,0,1,4
900,2,2,1,1,1,0,4,0,1,4
901,2,2,2,1,1,0,5,0,1,1
902,2,3,2,0,0,1,5,1,0,4
903,2,2,1,0,1,1,3,1,0,3
904,2,2,2,0,1,1,3,1,0,4
905,2,3,2,0,0,1,5,1,0,2
906,2,1,2,0,1,1,3,0,1,1
907,1,3,2,0,0,1,2,1,0,3
908,2,1,2,1,1,1,3,0,0,4
909,1,3,1,0,1,1,5,1,0,3
910,2,3,2,0,1,0,5,1,0,1
911,2,2,1,1,1,1,1,0,0,4
912,1,2,2,0,0,1,1,0,1,2
913,1,1,2,1,1,1,2,0,0,2
914,2,3,1,0,1,0,5,1,0,2
915,1,1,2,0,0,1,3,0,0,2
916,1,2,1,1,1,1,3,0,0,2
917,1,1,1,0,0,1,2,1,0,2
918,1,1,2,0,0,1,2,0,0,2
919,2,2,1,1,0,1,5,0,1,3
920,1,2,1,0,1,1,3,0,1,2
921,1,2,1,1,1,1,3,0,0,3
922,1,2,1,0,1,0,3,0,0,3
923,1,1,1,0,1,1,5,1,0,2
924,2,2,1,0,1,1,2,0,0,3
925,1,1,2,0,0,0,2,0,0,1
926,2,1,2,0,1,0,3,0,0,2
927,1,2,1,1,1,1,3,0,0,2
928,1,2,2,0,0,1,3,0,0,2
929,1,3,2,0,1,1,5,1,0,2
930,2,2,2,0,0,1,3,0,0,2
931,2,2,2,0,1,1,3,0,0,4
932,1,2,1,0,0,0,1,0,1,4
933,1,1,1,0,0,1,1,0,0,3
934,2,3,1,0,1,1,1,1,0,1
935,1,1,1,0,0,0,5,0,0,3
936,1,2,2,0,1,0,3,0,0,3
937,2,1,2,0,0,0,3,0,0,2
938,2,1,1,0,1,0,3,0,0,2
939,1,2,1,1,1,1,3,0,0,4
940,1,1,1,1,1,1,3,1,0,4
941,2,2,1,0,1,0,3,1,0,4
942,2,1,2,0,1,0,2,0,0,2
943,1,2,2,0,1,1,5,0,0,2
944,2,3,1,0,0,1,3,1,0,4
945,2,1,1,0,1,1,4,0,0,2
946,1,1,2,1,1,1,5,0,0,3
947,1,1,2,0,1,1,1,0,0,4
948,2,2,2,0,1,1,3,0,0,1
949,1,2,1,1,0,0,1,0,0,2
950,1,1,1,0,1,1,3,0,0,2
951,2,1,1,1,1,1,3,0,1,4
952,1,1,1,1,1,1,2,0,0,1
953,2,2,2,0,1,1,4,0,1,2
954,1,2,1,0,1,1,1,0,0,3
955,1,1,1,1,0,1,3,0,0,4
956,2,1,1,1,0,0,1,0,0,4
957,1,1,1,0,1,1,2,0,0,2
958,2,2,1,0,1,1,1,0,0,3
959,2,1,2,0,1,1,2,0,1,3
960,1,1,2,1,1,0,3,0,0,1
961,1,1,1,0,1,1,3,0,0,2
962,2,2,1,1,1,0,2,0,0,3
963,1,2,1,1,0,1,5,0,0,4
964,1,3,2,0,1,1,5,1,0,3
965,1,2,1,1,1,1,3,0,0,3
966,1,2,2,1,1,1,3,0,0,2
967,1,2,1,0,0,0,1,1,0,4
968,1,1,1,0,1,0,2,0,0,3
969,2,1,2,1,1,0,4,0,0,2
970,2,1,1,0,1,1,5,1,0,2
971,2,2,1,0,1,1,1,0,1,3
972,1,1,1,1,0,1,4,0,0,2
973,1,1,1,1,1,1,1,0,1,4
974,2,2,1,1,1,0,3,0,1,4
975,2,1,1,1,0,0,1,0,0,4
976,1,1,1,1,1,1,5,0,0,4
977,2,2,2,1,0,1,3,0,0,0
978,2,3,2,0,1,0,4,1,0,1
979,1,2,1,1,1,1,1,0,0,3
980,2,1,2,1,0,1,1,0,1,4
981,2,2,1,0,1,1,2,0,0,1
982,2,2,1,0,0,0,5,0,0,1
983,2,1,1,0,0,0,3,1,1,4
984,1,1,1,1,0,1,5,0,1,4
985,1,2,2,1,1,1,2,0,0,1
986,2,2,2,1,0,1,4,0,0,4
987,1,1,1,1,0,1,1,0,0,4
988,1,1,2,0,0,1,3,0,0,2
989,2,1,2,0,0,0,1,0,0,1
990,1,2,2,0,1,1,1,0,0,2
991,1,1,1,1,0,0,1,0,0,1
992,2,3,2,0,0,1,4,1,0,2
993,2,2,1,1,1,1,5,0,1,3
994,2,1,1,1,0,1,5,0,0,2
995,2,3,1,0,1,1,5,1,1,4
996,2,3,2,0,1,0,2,1,0,2
997,1,1,1,0,0,1,1,0,0,2
998,1,1,1,1,0,1,3,0,0,4
999,1,1,1,0,0,1,5,0,0,2
1000,1,1,2,1,1,0,2,0,0,4
1001,2,2,1,0,0,1,2,0,1,2
1002,1,3,1,0,1,1,5,1,0,2
1003,2,3,2,1,0,1,3,1,0,3
1004,1,2,1,1,0,0,3,0,0,4
1005,1,2,1,1,1,1,3,0,0,1
1006,2,1,1,0,1,0,5,0,0,2
1007,1,2,1,1,1,1,1,0,0,2
1008,1,1,1,0,0,1,5,0,0,1
1009,1,2,1,1,1,0,0,0,0,4
1010,2,2,2,0,1,1,0,0,0,0
1011,1,2,1,1,0,0,4,0,1,4
1012,1,2,1,1,0,1,5,0,0,3
1013,1,1,2,0,1,0,3,0,0,2
1014,2,2,2,0,1,0,1,0,0,0
1015,2,2,2,0,1,1,3,0,0,2
1016,2,1,1,0,1,1,1,0,0,2
1017,2,1,1,0,0,1,2,0,0,4
1018,2,2,1,1,1,0,3,0,0,4
1019,1,2,2,0,1,1,3,0,0,3
1020,1,3,2,1,1,1,3,1,0,4
1021,2,2,1,1,1,0,3,0,0,1
1022,2,3,1,0,1,1,5,1,0,2
1023,1,3,1,0,1,1,4,1,0,3
1024,1,1,2,1,0,1,4,0,0,2
1025,1,2,1,1,0,1,4,0,0,2
1026,2,2,1,1,1,0,2,0,0,1
1027,2,2,2,0,0,0,3,0,1,1
1028,2,2,1,0,0,0,2,0,0,3
1029,1,1,1,0,1,1,2,0,0,1
1030,1,3,2,0,0,1,5,1,0,2
1031,2,2,1,1,1,1,3,1,0,2
1032,1,2,1,1,1,1,3,0,0,2
1033,1,2,1,0,0,1,4,1,0,4
1034,2,3,2,0,1,1,3,1,0,2
1035,2,1,2,0,0,0,3,0,0,3
1036,1,1,2,0,1,0,1,0,0,3
1037,2,1,1,0,0,1,3,0,0,4
1038,1,3,1,0,0,1,4,1,0,3
1039,2,3,2,0,1,0,3,1,0,4
1040,1,2,1,0,0,1,1,1,0,4
1041,1,2,2,1,0,0,1,0,0,1
1042,1,1,2,1,0,1,0,0,0,4
1043,1,2,2,1,1,0,2,0,0,1
1044,1,2,1,1,1,1,4,0,1,4
1045,2,1,2,0,1,1,2,0,0,1
1046,1,2,1,0,1,1,1,0,0,3
1047,2,2,2,0,0,1,3,0,1,1
1048,2,2,1,0,0,1,5,0,0,2
1049,1,2,2,1,1,0,3,0,0,0
1050,2,2,1,0,0,0,3,0,0,1
1051,1,2,2,1,0,1,3,0,0,2
1052,2,1,2,0,1,1,1,0,0,0
1053,1,2,2,1,1,1,3,0,0,4
1054,1,2,2,0,1,1,3,0,0,1
1055,1,2,2,0,1,1,4,0,0,4
1056,1,2,2,0,1,0,1,0,0,0
1057,2,2,1,0,0,1,5,0,0,2
1058,1,2,2,1,1,1,3,0,0,3
1059,2,2,1,0,1,1,5,0,0,1
1060,1,2,1,1,1,1,5,0,1,4
1061,2,2,2,1,1,1,3,0,0,1
1062,2,3,1,0,1,1,4,1,0,2
1063,1,1,1,0,1,1,4,0,0,1
1064,2,1,1,0,0,1,3,0,0,2
1065,2,2,1,0,0,1,1,0,0,2
1066,2,1,1,0,1,1,3,0,0,3
1067,2,3,2,0,1,0,5,1,0,2
1068,2,3,2,0,0,1,1,1,0,4
1069,2,1,1,0,1,1,3,0,1,2
1070,2,3,2,0,0,1,5,1,0,2
1071,1,2,2,1,1,1,2,0,1,2
1072,1,2,1,0,1,1,2,0,0,1
1073,1,2,1,0,0,1,2,1,0,2
1074,1,3,2,0,1,0,3,1,0,4
1075,1,2,1,0,1,1,1,0,0,3
1076,1,1,1,1,1,1,1,0,0,4
1077,2,3,1,0,1,0,3,1,0,1
1078,2,2,1,0,0,1,5,0,0,2
1079,1,2,2,1,1,1,3,0,0,4
1080,1,1,2,0,1,1,2,0,0,1
1081,1,1,1,1,1,1,4,0,0,2
1082,2,1,1,0,0,1,4,0,0,2
1083,1,1,2,1,1,1,1,0,0,3
1084,1,2,1,0,0,1,4,1,0,1
1085,1,1,1,0,0,1,5,0,0,2
1086,1,2,1,0,0,0,4,0,1,4
1087,1,3,2,0,1,1,5,1,0,2
1088,2,1,1,0,1,0,3,0,0,3
1089,1,3,1,1,0,1,4,1,0,2
1090,1,2,2,1,0,1,3,0,0,4
1091,1,1,1,0,1,0,2,0,0,1
1092,2,3,1,0,1,0,5,1,0,4
1093,1,2,1,1,1,1,4,0,0,3
1094,1,2,1,0,0,1,4,0,0,3
1095,2,3,2,1,0,1,5,1,1,4
1096,1,2,2,1,1,0,3,0,0,2
1097,2,1,1,1,1,0,1,0,0,4
1098,1,2,1,1,1,1,3,0,0,3
1099,1,3,1,0,0,0,5,1,0,2
1100,1,2,2,1,1,1,0,0,0,4
1101,1,2,1,1,1,1,5,0,0,4
1102,1,2,2,1,1,1,3,0,0,3
1103,2,3,1,0,0,0,3,1,0,1
1104,1,3,1,0,0,1,2,1,0,4
1105,1,2,2,0,1,0,1,0,0,3
1106,1,2,1,1,1,1,1,0,0,4
1107,2,1,2,0,0,0,2,0,0,1
1108,2,2,1,1,0,0,4,0,0,2
1109,1,2,1,1,1,1,2,0,1,3
1110,2,1,2,1,1,1,5,0,0,4
1111,1,1,2,1,0,1,1,0,0,4
1112,2,2,2,0,1,1,2,0,1,4
1113,2,2,1,0,0,1,5,1,0,2
1114,2,1,1,0,1,1,5,0,0,2
1115,1,3,1,1,1,0,2,1,0,3
1116,1,1,1,1,0,1,4,0,0,4
1117,2,2,1,0,1,1,5,1,0,4
1118,2,1,1,1,1,1,5,0,0,2
1119,2,2,2,1,1,1,4,0,0,4
1120,2,1,2,0,1,0,5,0,1,3
1121,1,1,1,1,1,1,4,0,0,2
1122,1,2,1,1,1,1,2,0,0,4
1123,1,2,2,0,0,1,3,1,0,4
1124,1,2,1,1,1,1,2,0,1,3
1125,1,2,2,1,1,1,3,0,0,2
1126,1,1,1,1,1,1,3,0,0,2
1127,2,1,1,1,0,0,1,0,1,4
1128,1,1,2,1,1,0,1,0,1,1
1129,2,1,1,1,0,1,1,0,1,4
1130,1,2,2,0,1,1,4,0,0,4
1131,1,2,1,0,1,1,1,0,0,2
1132,2,1,2,0,0,1,3,0,1,2
1133,1,2,1,0,1,1,3,1,0,2
1134,2,1,1,1,1,1,1,0,0,3
1135,2,1,1,0,1,0,2,1,0,2
1136,2,1,1,0,1,0,1,0,0,4
1137,1,3,1,0,1,1,5,1,0,2
1138,1,2,1,0,0,1,3,1,0,4
1139,1,2,2,0,0,1,1,0,0,2
1140,1,2,2,0,0,1,3,0,0,3
1141,1,2,2,0,0,1,3,0,0,4
1142,1,2,1,1,1,1,5,0,0,2
1143,1,2,1,0,1,1,4,1,0,4
1144,1,2,2,0,0,1,5,0,0,1
1145,1,3,1,0,0,0,2,1,0,3
1146,2,1,1,0,0,1,1,0,0,4
1147,2,1,1,1,0,1,1,0,0,1
1148,1,2,1,1,1,1,3,0,1,4
1149,2,1,1,0,1,0,3,0,0,3
1150,2,2,1,0,0,0,2,0,1,4
1151,2,2,1,0,1,0,3,0,0,2
1152,1,1,1,1,1,1,0,1,0,2
1153,1,1,2,1,1,1,2,0,0,3
1154,1,1,1,0,0,1,2,0,0,4
1155,2,3,2,0,1,1,5,1,0,1
1156,1,2,1,0,1,1,5,1,0,3
1157,1,1,1,1,1,1,3,0,0,3
1158,1,2,1,0,1,1,3,0,0,1
1159,1,2,1,0,1,1,1,0,0,3
1160,2,1,1,1,1,0,5,0,0,1
1161,1,1,1,1,1,0,3,0,1,3
1162,1,2,1,0,1,0,3,0,0,1
1163,2,1,2,0,0,0,1,0,0,1
1164,1,1,1,1,1,0,5,0,0,2
1165,1,1,1,0,1,0,3,0,0,2
1166,2,2,2,0,0,1,3,0,0,2
1167,1,1,1,0,0,1,5,0,0,4
1168,1,3,1,1,0,1,3,1,0,2
1169,2,2,1,0,0,0,4,0,0,4
1170,1,1,1,1,1,1,2,0,0,1
1171,1,1,2,0,1,1,0,0,0,4
1172,1,1,1,0,1,1,4,0,0,4
1173,2,1,2,0,1,0,4,0,0,2
1174,1,2,2,0,1,1,3,0,0,1
1175,1,1,2,1,0,1,5,0,0,3
1176,1,2,1,1,0,1,4,1,0,3
1177,1,1,2,1,0,0,2,0,0,3
1178,2,1,1,0,0,1,3,0,0,1
1179,2,2,1,0,1,1,1,0,0,1
1180,1,1,2,0,0,1,2,0,0,2
1181,2,2,1,0,1,0,2,0,1,4
1182,2,1,2,0,1,0,3,1,0,0
1183,2,3,2,0,1,1,3,1,0,1
1184,1,3,2,0,0,0,5,1,0,4
1185,2,2,2,0,0,1,4,0,0,2
1186,2,1,1,0,1,0,5,0,0,1
1187,2,2,1,0,0,0,4,0,0,2
1188,1,1,1,0,1,0,1,0,0,2
1189,1,2,2,0,0,1,3,0,0,4
1190,1,1,1,1,0,1,3,1,0,2
1191,1,2,1,0,1,1,3,0,0,1
1192,1,2,1,0,1,1,5,1,0,1
1193,2,2,1,0,1,1,3,0,0,3
1194,2,1,2,0,0,1,1,0,0,1
1195,1,2,2,1,1,1,2,0,0,1
1196,1,2,2,0,0,1,4,0,0,3
1197,1,2,2,0,0,1,3,0,0,4
1198,1,2,2,0,0,1,1,0,0,4
1199,1,1,2,1,1,0,2,1,0,0
1200,1,1,1,1,1,0,3,0,0,3
1201,1,2,1,0,1,1,4,0,0,3
1202,2,1,2,0,1,0,3,0,0,3
1203,2,2,1,0,0,1,0,0,0,4
1204,2,3,1,0,0,1,3,1,0,3
1205,1,1,2,1,1,1,1,0,0,2
1206,1,3,1,0,1,0,4,1,0,2
1207,1,1,2,0,0,1,1,0,0,4
1208,2,3,2,0,1,1,2,1,0,1
1209,1,2,2,0,1,1,1,0,0,3
1210,1,2,1,1,1,1,1,0,0,4
1211,2,1,2,0,1,1,2,0,0,4
1212,1,1,2,0,1,0,2,0,0,2
1213,1,2,1,1,0,1,1,0,0,4
1214,1,2,2,1,1,1,5,0,1,3
1215,1,2,1,1,0,0,2,0,0,4
1216,1,2,1,0,1,1,5,0,0,4
1217,2,2,2,0,1,0,2,0,0,2
1218,2,2,1,0,1,1,1,0,0,2
1219,2,1,2,0,1,1,2,0,0,3
1220,2,2,1,0,1,1,5,0,0,3
1221,2,1,1,0,0,1,1,0,1,1
1222,1,1,1,1,0,1,3,0,1,4
1223,2,2,2,0,1,1,3,0,0,4
1224,2,2,1,1,1,1,3,0,0,4
1225,2,1,1,1,0,0,5,1,0,4
1226,1,2,1,0,1,1,5,0,0,3
1227,1,1,2,1,1,0,3,0,1,1
1228,1,1,2,1,0,0,5,0,1,4
1229,2,1,1,0,1,1,3,0,0,1
1230,1,2,1,1,1,1,1,0,0,2
1231,2,1,2,1,1,1,4,1,0,0
1232,1,3,2,0,1,1,1,1,0,4
1233,2,2,1,1,0,1,4,0,0,3
1234,1,1,2,1,1,0,3,0,0,1
1235,1,2,2,1,1,1,1,0,0,1
1236,1,1,2,0,0,0,0,1,0,4
1237,1,2,2,0,0,1,3,0,0,2
1238,2,2,1,1,1,1,2,1,0,1
1239,2,2,1,0,0,0,2,1,0,2
1240,1,3,1,0,1,0,5,1,1,2
1241,2,1,1,1,0,1,5,0,0,4
1242,1,2,2,1,0,1,1,0,0,2
1243,2,2,1,1,1,1,5,0,1,2
1244,2,1,2,1,0,1,3,0,0,1
1245,2,1,1,1,0,0,3,0,0,3
1246,1,2,1,1,1,1,3,0,0,3
1247,1,2,1,0,0,0,5,0,0,2
1248,2,1,2,0,1,0,1,0,1,1
1249,2,2,2,1,1,1,1,0,0,4
1250,1,2,1,1,0,1,4,0,0,2
1251,1,3,1,0,1,0,1,1,0,2
1252,2,3,2,0,0,1,3,1,0,2
