,Type,Gender,FurLength,healthcat,statecat,MaturitySizecat,Photocat,quantitycat,paidcat,Target
631,2,2,2,0,0,0,1,0,0,1
632,1,3,2,0,0,1,5,1,0,0
633,2,2,1,0,0,1,5,0,0,1
634,1,2,1,0,1,1,5,0,0,1
635,2,1,1,0,1,0,4,0,0,1
636,2,1,1,0,1,0,3,0,0,1
637,2,2,1,0,0,1,4,0,0,1
638,1,2,1,1,0,0,2,0,1,0
639,1,1,2,1,0,1,4,0,0,0
640,2,2,2,1,1,0,3,0,1,0
641,2,2,1,0,0,0,1,0,0,1
642,2,1,1,1,0,1,2,0,0,1
643,2,1,1,0,0,1,1,0,0,0
644,1,1,2,0,0,1,4,0,0,1
645,1,1,1,0,1,1,3,0,0,0
646,1,2,1,1,1,1,1,0,1,1
647,1,3,2,0,0,0,4,1,0,0
648,2,3,2,0,1,0,4,1,0,0
649,2,2,2,0,0,0,3,0,0,1
650,1,2,1,0,0,1,1,0,0,1
651,1,3,1,0,1,1,2,1,0,1
652,1,2,1,0,0,1,1,0,0,1
653,1,1,2,1,1,0,2,0,0,1
654,2,3,2,0,0,0,5,1,0,1
655,2,3,1,1,1,0,4,1,0,0
656,1,2,2,1,0,1,5,1,0,0
657,1,3,1,0,1,1,4,1,0,0
658,1,2,1,1,0,1,4,1,0,1
659,1,1,2,0,0,1,3,0,0,1
660,2,2,1,0,0,0,5,0,0,1
661,1,2,1,1,1,0,5,0,1,1
662,1,1,1,1,0,1,2,1,0,1
663,2,2,1,1,1,0,5,0,0,1
664,2,3,1,0,0,1,4,1,0,1
665,1,2,1,1,1,0,1,0,0,1
666,2,1,2,0,0,1,2,1,0,0
667,1,2,2,1,1,0,1,0,1,1
668,2,2,1,0,1,1,4,0,1,1
669,2,2,1,0,1,1,5,1,0,0
670,2,2,1,0,1,1,3,0,0,1
671,2,2,2,0,1,0,2,0,0,0
672,2,3,1,0,1,0,5,1,0,1
673,1,3,2,1,0,1,3,1,0,0
674,2,3,2,0,1,0,1,1,1,1
675,1,2,2,1,1,1,3,0,0,1
676,2,1,1,0,0,1,1,0,0,1
677,1,1,2,0,1,1,2,0,0,0
678,1,1,2,0,1,1,3,0,0,1
679,2,1,1,0,0,0,1,1,0,0
680,1,1,1,1,1,1,5,0,0,0
681,1,3,2,1,0,0,2,1,0,1
682,2,2,2,0,1,1,3,1,0,1
683,1,2,1,1,1,1,2,0,0,0
684,1,1,2,1,1,0,4,0,0,1
685,1,2,2,1,1,1,2,0,0,0
686,2,3,1,0,1,1,3,1,0,1
687,2,1,2,0,0,1,1,0,0,0
688,2,2,1,0,1,0,4,0,0,1
689,1,2,1,0,0,1,4,0,0,1
690,1,2,2,0,0,1,1,0,0,0
691,1,3,1,0,0,1,3,1,1,0
692,1,2,1,0,1,0,2,1,0,1
693,2,1,1,0,0,0,4,0,0,1
694,2,2,2,1,1,1,3,0,1,0
695,2,3,1,0,1,0,4,1,0,0
696,2,1,1,0,0,1,3,0,0,1
697,2,3,2,1,1,1,5,1,1,1
698,2,1,1,1,1,0,2,0,0,1
699,2,2,2,0,1,1,3,1,0,0
700,1,1,2,1,1,0,3,0,0,1
701,2,2,1,0,1,1,3,0,0,1
702,1,1,2,1,1,1,3,0,0,0
703,2,3,2,0,1,0,2,1,0,1
704,2,2,1,0,1,1,5,0,0,1
705,1,2,1,0,1,1,5,0,0,0
706,2,1,1,0,0,1,5,0,0,1
707,2,2,1,0,1,1,3,1,0,1
708,2,1,2,0,0,1,1,0,0,1
709,2,3,2,0,1,0,3,1,0,1
710,1,2,1,1,1,1,1,0,0,1
711,2,1,2,1,1,1,5,0,1,1
712,2,2,1,0,1,1,3,0,0,1
713,2,1,1,1,1,1,4,0,0,1
714,1,2,1,1,0,1,1,0,0,1
715,1,2,1,0,0,1,2,0,0,1
716,1,1,1,0,1,1,2,0,0,1
717,2,2,1,0,1,1,2,0,0,1
718,2,1,1,0,1,1,4,0,0,1
719,1,1,1,0,0,0,1,0,0,0
720,2,1,1,0,1,0,4,0,1,1
721,2,1,2,0,1,1,3,0,1,1
722,2,2,2,1,1,0,1,0,0,1
723,1,1,2,0,0,1,2,0,0,1
724,1,1,2,1,1,0,3,0,1,1
725,2,1,2,0,0,1,2,0,0,1
726,2,2,1,0,0,0,1,0,0,1
727,1,2,2,1,1,0,4,0,0,1
728,1,2,1,0,1,1,2,0,0,1
729,2,2,2,1,0,0,2,0,0,0
730,2,2,1,1,1,1,3,0,0,0
731,2,2,2,0,0,0,3,0,0,1
732,1,1,1,0,1,1,2,0,0,1
733,1,1,1,0,1,0,2,0,0,1
734,2,2,2,0,1,1,5,0,0,1
735,2,2,2,0,0,1,4,0,0,1
736,1,1,1,0,1,0,1,0,0,1
737,1,2,1,0,0,1,3,0,0,1
738,1,1,2,1,0,1,3,0,0,1
739,2,2,1,0,0,1,1,0,1,1
740,1,3,2,1,1,0,1,1,0,1
741,2,1,1,0,1,1,2,1,0,1
742,1,2,1,0,1,1,1,0,0,1
743,1,1,2,0,1,1,5,0,0,1
744,2,3,1,0,0,1,4,1,0,1
745,2,2,2,0,0,0,5,1,0,1
746,1,2,2,0,1,1,5,0,0,1
747,1,1,2,0,0,1,3,0,0,1
748,2,2,2,1,1,1,1,1,0,1
749,1,2,2,0,1,1,5,0,0,1
750,1,1,1,0,0,1,3,0,1,1
751,1,1,2,1,1,1,1,0,0,1
752,1,2,2,0,0,1,3,0,0,1
753,1,2,2,1,0,0,3,0,1,1
754,1,1,1,0,1,1,2,1,1,1
755,2,2,1,0,1,0,3,0,0,0
756,1,1,1,0,1,0,0,0,0,0
757,2,1,2,0,1,1,4,0,0,1
758,2,1,1,0,1,1,3,0,0,1
759,2,3,2,0,0,0,1,1,0,0
760,1,3,2,1,0,0,2,1,0,1
761,1,2,1,0,0,1,5,1,0,1
762,1,2,1,1,0,1,5,0,0,1
763,1,1,2,1,1,1,2,0,0,1
764,2,2,1,1,1,1,1,0,0,0
765,2,2,1,0,0,0,1,0,0,1
766,2,2,1,0,0,1,1,0,0,0
767,1,1,2,0,1,1,1,0,0,1
768,2,1,1,1,0,1,3,0,0,1
769,2,2,1,0,1,0,5,0,1,0
770,2,2,1,1,0,1,2,0,0,0
771,2,1,2,1,0,1,5,1,0,1
772,1,3,2,1,0,1,2,1,0,0
773,2,2,1,1,1,1,4,0,0,1
774,1,1,1,0,1,1,1,0,0,1
775,1,3,1,0,0,1,1,1,0,1
776,1,2,2,1,0,1,2,0,1,1
777,2,1,1,0,1,1,3,0,0,1
778,1,3,1,0,0,1,1,1,0,1
779,1,2,2,1,1,0,0,0,0,0
780,1,1,1,0,0,0,2,0,0,1
781,2,3,2,0,0,1,1,1,0,0
782,1,1,1,1,1,1,3,0,0,0
783,1,2,2,0,1,1,4,0,0,1
784,2,3,1,0,1,0,3,1,0,0
785,2,3,2,0,1,1,0,1,1,0
786,1,1,2,1,0,0,5,0,1,1
787,2,1,1,0,1,1,4,0,0,1
788,2,1,1,0,1,0,1,0,0,1
789,2,1,2,1,1,1,3,0,1,1
790,1,2,2,0,1,1,3,0,0,0
791,2,2,1,1,1,1,1,0,0,0
792,2,3,1,0,1,0,2,1,0,0
793,1,1,1,0,1,1,5,0,1,1
794,1,1,2,0,0,1,1,0,0,1
795,2,1,2,0,0,0,3,0,0,0
796,1,3,1,0,1,1,2,1,0,1
797,1,2,1,1,0,1,5,0,0,0
798,1,2,1,0,0,1,5,0,0,1
799,2,2,1,0,1,1,4,0,0,0
800,2,2,1,0,0,0,3,0,0,1
801,1,2,2,1,0,0,5,0,0,1
802,1,3,1,0,1,1,1,1,0,0
803,2,3,1,1,0,1,4,1,0,0
804,1,2,1,0,1,1,3,1,0,0
805,1,1,1,1,0,1,3,0,0,1
806,1,2,1,0,0,1,3,1,0,0
807,2,1,1,1,0,1,4,1,0,0
808,1,2,1,1,1,1,3,1,0,1
809,2,3,2,0,0,1,5,1,0,1
810,2,1,1,1,1,0,3,0,0,0
811,1,2,1,0,1,1,1,0,0,1
812,2,1,2,0,0,1,1,0,0,1
813,1,2,1,0,1,1,3,0,0,1
814,1,1,2,0,0,1,2,0,0,0
815,2,1,2,0,0,1,3,1,1,0
816,1,2,1,1,1,0,1,0,0,0
817,2,1,2,0,0,1,1,0,0,1
818,2,2,1,0,1,0,3,0,0,0
819,1,2,2,1,0,1,3,0,0,0
820,2,3,1,0,1,0,5,1,0,1
821,1,1,1,1,0,1,4,0,0,0
822,2,1,1,1,0,1,1,0,1,0
823,2,2,1,0,1,1,3,1,0,1
824,2,1,2,1,1,1,5,1,1,0
825,2,1,1,0,1,1,5,0,1,1
826,1,1,1,0,1,1,1,0,0,1
827,2,2,1,0,0,0,3,0,0,1
828,1,2,1,1,1,1,1,0,0,1
829,2,2,2,0,1,0,4,0,0,1
830,2,1,1,0,0,0,3,0,0,1
831,2,2,1,0,1,1,0,0,0,0
832,2,2,1,0,1,1,3,0,0,1
833,1,1,1,0,1,0,1,0,0,0
834,2,3,1,0,1,1,5,1,1,0
835,2,1,1,0,0,1,3,1,0,0
836,2,3,2,0,1,0,5,1,0,1
837,1,1,1,1,0,1,5,0,1,0
838,2,3,2,0,1,0,5,1,0,1
839,1,3,2,0,0,1,4,1,0,1
840,2,3,1,0,1,1,4,1,0,1
841,2,1,1,0,1,0,5,0,1,1
842,1,1,1,0,1,1,2,0,0,0
843,2,2,2,1,0,1,3,0,1,1
844,2,1,2,0,1,1,3,0,0,0
845,1,2,1,1,1,0,3,0,1,1
846,1,1,1,0,1,1,3,0,0,0
847,1,2,1,1,1,1,3,0,0,0
848,2,1,1,0,0,0,2,0,0,0
849,1,3,1,0,1,0,4,1,0,1
850,2,2,2,1,1,1,1,0,0,1
851,1,1,2,1,1,0,3,0,1,1
852,2,2,2,0,0,0,0,0,0,1
853,2,2,1,0,1,1,1,0,0,1
854,1,2,1,1,0,0,2,0,1,1
855,2,3,1,0,0,1,3,1,0,1
856,1,2,2,0,1,1,1,0,0,1
857,2,3,1,0,0,1,5,1,0,1
858,1,2,1,1,0,0,1,0,0,1
859,2,1,1,0,0,1,1,0,1,0
860,2,2,2,0,0,1,2,1,0,1
861,1,1,1,1,0,1,2,0,0,0
862,1,1,1,0,0,0,3,0,0,1
863,1,1,1,1,1,1,3,0,0,1
864,1,2,1,0,0,1,2,0,0,1
865,1,1,1,1,0,0,3,0,1,0
866,2,3,1,1,0,1,5,1,0,1
867,1,2,2,0,1,1,4,0,0,1
868,2,3,1,0,0,1,5,1,0,1
869,2,2,1,0,1,1,5,1,0,1
870,1,3,1,0,0,1,1,1,0,1
871,1,2,2,0,0,1,2,0,0,1
872,2,3,1,0,1,1,4,1,0,1
873,2,3,1,1,0,0,4,1,1,0
874,2,3,1,0,0,0,5,1,0,1
875,1,1,1,1,1,1,1,0,1,1
876,1,1,1,0,0,0,3,0,0,1
877,2,1,1,0,1,0,3,0,0,1
878,2,1,2,1,1,1,5,0,0,0
879,1,2,1,0,1,1,1,0,0,1
880,2,2,1,0,0,1,3,0,1,0
881,1,2,2,1,1,1,3,0,1,1
882,1,1,1,1,1,1,5,0,0,1
883,1,1,1,1,1,0,2,1,0,1
884,1,2,1,0,1,0,3,0,0,0
885,2,2,1,0,1,1,1,0,1,1
886,1,1,1,1,0,0,2,0,1,0
887,2,1,1,0,1,1,5,0,0,1
888,2,1,2,1,1,0,1,0,0,0
889,1,1,2,0,1,1,5,0,0,0
890,2,3,1,1,0,1,3,1,0,1
891,1,1,2,0,1,1,5,0,0,1
892,2,3,1,0,1,1,5,1,0,1
893,1,2,2,1,1,0,2,0,0,1
894,1,1,2,0,1,0,2,0,0,1
895,1,2,1,1,1,1,1,0,0,1
896,1,2,1,1,1,1,5,0,0,0
897,2,2,2,0,0,1,3,0,0,1
898,2,2,2,0,0,0,4,0,0,1
899,1,1,2,1,0,1,0,0,1,0
900,2,2,1,1,1,0,4,0,1,0
901,2,2,2,1,1,0,5,0,1,1
902,2,3,2,0,0,1,5,1,0,0
903,2,2,1,0,1,1,3,1,0,1
904,2,2,2,0,1,1,3,1,0,0
905,2,3,2,0,0,1,5,1,0,1
906,2,1,2,0,1,1,3,0,1,1
907,1,3,2,0,0,1,2,1,0,1
908,2,1,2,1,1,1,3,0,0,0
909,1,3,1,0,1,1,5,1,0,1
910,2,3,2,0,1,0,5,1,0,1
911,2,2,1,1,1,1,1,0,0,0
912,1,2,2,0,0,1,1,0,1,1
913,1,1,2,1,1,1,2,0,0,1
914,2,3,1,0,1,0,5,1,0,1
915,1,1,2,0,0,1,3,0,0,1
916,1,2,1,1,1,1,3,0,0,1
917,1,1,1,0,0,1,2,1,0,1
918,1,1,2,0,0,1,2,0,0,1
919,2,2,1,1,0,1,5,0,1,1
920,1,2,1,0,1,1,3,0,1,1
921,1,2,1,1,1,1,3,0,0,1
922,1,2,1,0,1,0,3,0,0,1
923,1,1,1,0,1,1,5,1,0,1
924,2,2,1,0,1,1,2,0,0,1
925,1,1,2,0,0,0,2,0,0,1
926,2,1,2,0,1,0,3,0,0,1
927,1,2,1,1,1,1,3,0,0,1
928,1,2,2,0,0,1,3,0,0,1
929,1,3,2,0,1,1,5,1,0,1
930,2,2,2,0,0,1,3,0,0,1
931,2,2,2,0,1,1,3,0,0,0
932,1,2,1,0,0,0,1,0,1,0
933,1,1,1,0,0,1,1,0,0,1
934,2,3,1,0,1,1,1,1,0,1
935,1,1,1,0,0,0,5,0,0,1
936,1,2,2,0,1,0,3,0,0,1
937,2,1,2,0,0,0,3,0,0,1
938,2,1,1,0,1,0,3,0,0,1
939,1,2,1,1,1,1,3,0,0,0
940,1,1,1,1,1,1,3,1,0,0
941,2,2,1,0,1,0,3,1,0,0
942,2,1,2,0,1,0,2,0,0,1
943,1,2,2,0,1,1,5,0,0,1
944,2,3,1,0,0,1,3,1,0,0
945,2,1,1,0,1,1,4,0,0,1
946,1,1,2,1,1,1,5,0,0,1
947,1,1,2,0,1,1,1,0,0,0
948,2,2,2,0,1,1,3,0,0,1
949,1,2,1,1,0,0,1,0,0,1
950,1,1,1,0,1,1,3,0,0,1
951,2,1,1,1,1,1,3,0,1,0
952,1,1,1,1,1,1,2,0,0,1
953,2,2,2,0,1,1,4,0,1,1
954,1,2,1,0,1,1,1,0,0,1
955,1,1,1,1,0,1,3,0,0,0
956,2,1,1,1,0,0,1,0,0,0
957,1,1,1,0,1,1,2,0,0,1
958,2,2,1,0,1,1,1,0,0,1
959,2,1,2,0,1,1,2,0,1,1
960,1,1,2,1,1,0,3,0,0,1
961,1,1,1,0,1,1,3,0,0,1
962,2,2,1,1,1,0,2,0,0,1
963,1,2,1,1,0,1,5,0,0,0
964,1,3,2,0,1,1,5,1,0,1
965,1,2,1,1,1,1,3,0,0,1
966,1,2,2,1,1,1,3,0,0,1
967,1,2,1,0,0,0,1,1,0,0
968,1,1,1,0,1,0,2,0,0,1
969,2,1,2,1,1,0,4,0,0,1
970,2,1,1,0,1,1,5,1,0,1
971,2,2,1,0,1,1,1,0,1,1
972,1,1,1,1,0,1,4,0,0,1
973,1,1,1,1,1,1,1,0,1,0
974,2,2,1,1,1,0,3,0,1,0
975,2,1,1,1,0,0,1,0,0,0
976,1,1,1,1,1,1,5,0,0,0
977,2,2,2,1,0,1,3,0,0,1
978,2,3,2,0,1,0,4,1,0,1
979,1,2,1,1,1,1,1,0,0,1
980,2,1,2,1,0,1,1,0,1,0
981,2,2,1,0,1,1,2,0,0,1
982,2,2,1,0,0,0,5,0,0,1
983,2,1,1,0,0,0,3,1,1,0
984,1,1,1,1,0,1,5,0,1,0
985,1,2,2,1,1,1,2,0,0,1
986,2,2,2,1,0,1,4,0,0,0
987,1,1,1,1,0,1,1,0,0,0
988,1,1,2,0,0,1,3,0,0,1
989,1,3,1,0,1,0,0,1,1,1
990,2,1,2,0,0,0,1,0,0,1
991,1,2,2,0,1,1,1,0,0,1
992,1,1,1,1,0,0,1,0,0,1
993,2,3,2,0,0,1,4,1,0,1
994,2,2,1,1,1,1,5,0,1,1
995,2,1,1,1,0,1,5,0,0,1
996,2,3,1,0,1,1,5,1,1,0
997,2,3,2,0,1,0,2,1,0,1
998,1,1,1,0,0,1,1,0,0,1
999,1,1,1,1,0,1,3,0,0,0
1000,1,1,1,0,0,1,5,0,0,1
1001,1,1,2,1,1,0,2,0,0,0
1002,2,2,1,0,0,1,2,0,1,1
1003,1,3,1,0,1,1,5,1,0,1
1004,2,3,2,1,0,1,3,1,0,1
1005,1,2,1,1,0,0,3,0,0,0
1006,1,2,1,1,1,1,3,0,0,1
1007,2,1,1,0,1,0,5,0,0,1
1008,1,2,1,1,1,1,1,0,0,1
1009,1,1,1,0,0,1,5,0,0,1
1010,1,2,1,1,1,0,0,0,0,0
1011,2,2,2,0,1,1,0,0,0,1
1012,1,2,1,1,0,0,4,0,1,0
1013,1,2,1,1,0,1,5,0,0,1
1014,1,1,2,0,1,0,3,0,0,1
1015,2,2,2,0,1,0,1,0,0,1
1016,2,2,2,0,1,1,3,0,0,1
1017,2,1,1,0,1,1,1,0,0,1
1018,2,1,1,0,0,1,2,0,0,0
1019,2,2,1,1,1,0,3,0,0,0
1020,1,2,2,0,1,1,3,0,0,1
1021,1,3,2,1,1,1,3,1,0,0
1022,2,2,1,1,1,0,3,0,0,1
1023,2,3,1,0,1,1,5,1,0,1
1024,1,3,1,0,1,1,4,1,0,1
1025,1,1,2,1,0,1,4,0,0,1
1026,1,2,1,1,0,1,4,0,0,1
1027,2,2,1,1,1,0,2,0,0,1
1028,2,2,2,0,0,0,3,0,1,1
1029,2,2,1,0,0,0,2,0,0,1
1030,1,1,1,0,1,1,2,0,0,1
1031,1,3,2,0,0,1,5,1,0,1
1032,2,2,1,1,1,1,3,1,0,1
1033,1,2,1,1,1,1,3,0,0,1
1034,1,2,1,0,0,1,4,1,0,0
1035,2,3,2,0,1,1,3,1,0,1
1036,2,1,2,0,0,0,3,0,0,1
1037,1,1,2,0,1,0,1,0,0,1
1038,2,1,1,0,0,1,3,0,0,0
1039,1,3,1,0,0,1,4,1,0,1
1040,2,3,2,0,1,0,3,1,0,0
1041,1,2,1,0,0,1,1,1,0,0
1042,1,2,2,1,0,0,1,0,0,1
1043,1,1,2,1,0,1,0,0,0,0
1044,1,2,2,1,1,0,2,0,0,1
1045,1,2,1,1,1,1,4,0,1,0
1046,2,1,2,0,1,1,2,0,0,1
1047,1,2,1,0,1,1,1,0,0,1
1048,2,2,2,0,0,1,3,0,1,1
1049,2,2,1,0,0,1,5,0,0,1
1050,1,2,2,1,1,0,3,0,0,1
1051,2,2,1,0,0,0,3,0,0,1
1052,1,2,2,1,0,1,3,0,0,1
1053,2,1,2,0,1,1,1,0,0,1
1054,1,2,2,1,1,1,3,0,0,0
1055,1,2,2,0,1,1,3,0,0,1
1056,1,2,2,0,1,1,4,0,0,0
1057,1,2,2,0,1,0,1,0,0,1
1058,2,2,1,0,0,1,5,0,0,1
1059,1,2,2,1,1,1,3,0,0,1
1060,2,2,1,0,1,1,5,0,0,1
1061,1,2,1,1,1,1,5,0,1,0
1062,2,2,2,1,1,1,3,0,0,1
1063,2,3,1,0,1,1,4,1,0,1
1064,1,1,1,0,1,1,4,0,0,1
1065,2,1,1,0,0,1,3,0,0,1
1066,2,2,1,0,0,1,1,0,0,1
1067,2,1,1,0,1,1,3,0,0,1
1068,2,3,2,0,1,0,5,1,0,1
1069,2,3,2,0,0,1,1,1,0,0
1070,2,1,1,0,1,1,3,0,1,1
1071,2,3,2,0,0,1,5,1,0,1
1072,1,2,2,1,1,1,2,0,1,1
1073,1,2,1,0,1,1,2,0,0,1
1074,1,2,1,0,0,1,2,1,0,1
1075,1,3,2,0,1,0,3,1,0,0
1076,1,2,1,0,1,1,1,0,0,1
1077,1,1,1,1,1,1,1,0,0,0
1078,2,3,1,0,1,0,3,1,0,1
1079,2,2,1,0,0,1,5,0,0,1
1080,1,2,2,1,1,1,3,0,0,0
1081,1,1,2,0,1,1,2,0,0,1
1082,1,1,1,1,1,1,4,0,0,1
1083,2,1,1,0,0,1,4,0,0,1
1084,1,1,2,1,1,1,1,0,0,1
1085,1,2,1,0,0,1,4,1,0,1
1086,1,1,1,0,0,1,5,0,0,1
1087,1,2,1,0,0,0,4,0,1,0
1088,1,3,2,0,1,1,5,1,0,1
1089,2,1,1,0,1,0,3,0,0,1
1090,1,3,1,1,0,1,4,1,0,1
1091,1,2,2,1,0,1,3,0,0,0
1092,1,1,1,0,1,0,2,0,0,1
1093,2,3,1,0,1,0,5,1,0,0
1094,1,2,1,1,1,1,4,0,0,1
1095,1,2,1,0,0,1,4,0,0,1
1096,2,3,2,1,0,1,5,1,1,0
1097,1,2,2,1,1,0,3,0,0,1
1098,2,1,1,1,1,0,1,0,0,0
1099,1,2,1,1,1,1,3,0,0,1
1100,1,3,1,0,0,0,5,1,0,1
1101,1,2,2,1,1,1,0,0,0,0
1102,1,2,1,1,1,1,5,0,0,0
1103,1,2,2,1,1,1,3,0,0,1
1104,2,3,1,0,0,0,3,1,0,1
1105,1,3,1,0,0,1,2,1,0,0
1106,1,2,2,0,1,0,1,0,0,1
1107,1,2,1,1,1,1,1,0,0,0
1108,2,1,2,0,0,0,2,0,0,1
1109,2,2,1,1,0,0,4,0,0,1
1110,1,2,1,1,1,1,2,0,1,1
1111,2,1,2,1,1,1,5,0,0,0
1112,1,1,2,1,0,1,1,0,0,0
1113,2,2,2,0,1,1,2,0,1,0
1114,2,2,1,0,0,1,5,1,0,1
1115,2,1,1,0,1,1,5,0,0,1
1116,1,3,1,1,1,0,2,1,0,1
1117,1,1,1,1,0,1,4,0,0,0
1118,2,2,1,0,1,1,5,1,0,0
1119,2,1,1,1,1,1,5,0,0,1
1120,2,2,2,1,1,1,4,0,0,0
1121,2,1,2,0,1,0,5,0,1,1
1122,1,1,1,1,1,1,4,0,0,1
1123,1,2,1,1,1,1,2,0,0,0
1124,1,2,2,0,0,1,3,1,0,0
1125,1,2,1,1,1,1,2,0,1,1
1126,1,2,2,1,1,1,3,0,0,1
1127,1,1,1,1,1,1,3,0,0,1
1128,2,1,1,1,0,0,1,0,1,0
1129,1,1,2,1,1,0,1,0,1,1
1130,2,1,1,1,0,1,1,0,1,0
1131,1,2,2,0,1,1,4,0,0,0
1132,1,2,1,0,1,1,1,0,0,1
1133,2,1,2,0,0,1,3,0,1,1
1134,1,2,1,0,1,1,3,1,0,1
1135,2,1,1,1,1,1,1,0,0,1
1136,2,1,1,0,1,0,2,1,0,1
1137,2,1,1,0,1,0,1,0,0,0
1138,1,3,1,0,1,1,5,1,0,1
1139,1,2,1,0,0,1,3,1,0,0
1140,1,2,2,0,0,1,1,0,0,1
1141,1,2,2,0,0,1,3,0,0,1
1142,1,2,2,0,0,1,3,0,0,0
1143,1,2,1,1,1,1,5,0,0,1
1144,1,2,1,0,1,1,4,1,0,0
1145,1,2,2,0,0,1,5,0,0,1
1146,1,3,1,0,0,0,2,1,0,1
1147,2,1,1,0,0,1,1,0,0,0
1148,2,1,1,1,0,1,1,0,0,1
1149,1,2,1,1,1,1,3,0,1,0
1150,2,1,1,0,1,0,3,0,0,1
1151,2,2,1,0,0,0,2,0,1,0
1152,2,2,1,0,1,0,3,0,0,1
1153,1,1,1,1,1,1,0,1,0,1
1154,1,1,2,1,1,1,2,0,0,1
1155,1,1,1,0,0,1,2,0,0,0
1156,2,3,2,0,1,1,5,1,0,1
1157,1,2,1,0,1,1,5,1,0,1
1158,1,1,1,1,1,1,3,0,0,1
1159,1,2,1,0,1,1,3,0,0,1
1160,1,2,1,0,1,1,1,0,0,1
1161,2,1,1,1,1,0,5,0,0,1
1162,1,1,1,1,1,0,3,0,1,1
1163,1,2,1,0,1,0,3,0,0,1
1164,2,1,2,0,0,0,1,0,0,1
1165,1,1,1,1,1,0,5,0,0,1
1166,1,1,1,0,1,0,3,0,0,1
1167,2,2,2,0,0,1,3,0,0,1
1168,1,1,1,0,0,1,5,0,0,0
1169,1,3,1,1,0,1,3,1,0,1
1170,2,2,1,0,0,0,4,0,0,0
1171,1,1,1,1,1,1,2,0,0,1
1172,1,1,2,0,1,1,0,0,0,0
1173,1,1,1,0,1,1,4,0,0,0
1174,2,1,2,0,1,0,4,0,0,1
1175,1,2,2,0,1,1,3,0,0,1
1176,1,1,2,1,0,1,5,0,0,1
1177,1,2,1,1,0,1,4,1,0,1
1178,1,1,2,1,0,0,2,0,0,1
1179,2,1,1,0,0,1,3,0,0,1
1180,2,2,1,0,1,1,1,0,0,1
1181,1,1,2,0,0,1,2,0,0,1
1182,2,2,1,0,1,0,2,0,1,0
1183,2,1,2,0,1,0,3,1,0,1
1184,2,3,2,0,1,1,3,1,0,1
1185,1,3,2,0,0,0,5,1,0,0
1186,2,2,2,0,0,1,4,0,0,1
1187,2,1,1,0,1,0,5,0,0,1
1188,2,2,1,0,0,0,4,0,0,1
1189,1,1,1,0,1,0,1,0,0,1
1190,1,2,2,0,0,1,3,0,0,0
1191,1,1,1,1,0,1,3,1,0,1
1192,1,2,1,0,1,1,3,0,0,1
1193,1,2,1,0,1,1,5,1,0,1
1194,2,2,1,0,1,1,3,0,0,1
1195,2,1,2,0,0,1,1,0,0,1
1196,1,2,2,1,1,1,2,0,0,1
1197,1,2,2,0,0,1,4,0,0,1
1198,1,2,2,0,0,1,3,0,0,0
1199,1,2,2,0,0,1,1,0,0,0
1200,1,1,2,1,1,0,2,1,0,1
1201,1,1,1,1,1,0,3,0,0,1
1202,1,2,1,0,1,1,4,0,0,1
1203,2,1,2,0,1,0,3,0,0,1
1204,2,2,1,0,0,1,0,0,0,0
1205,2,3,1,0,0,1,3,1,0,1
1206,1,1,2,1,1,1,1,0,0,1
1207,1,3,1,0,1,0,4,1,0,1
1208,1,1,2,0,0,1,1,0,0,0
1209,2,3,2,0,1,1,2,1,0,1
1210,1,2,2,0,1,1,1,0,0,1
1211,1,2,1,1,1,1,1,0,0,0
1212,2,1,2,0,1,1,2,0,0,0
1213,1,1,2,0,1,0,2,0,0,1
1214,1,2,1,1,0,1,1,0,0,0
1215,1,2,2,1,1,1,5,0,1,1
1216,1,2,1,1,0,0,2,0,0,0
1217,1,2,1,0,1,1,5,0,0,0
1218,2,2,2,0,1,0,2,0,0,1
1219,2,2,1,0,1,1,1,0,0,1
1220,2,1,2,0,1,1,2,0,0,1
1221,2,2,1,0,1,1,5,0,0,1
1222,2,1,1,0,0,1,1,0,1,1
1223,1,1,1,1,0,1,3,0,1,0
1224,2,2,2,0,1,1,3,0,0,0
1225,2,2,1,1,1,1,3,0,0,0
1226,2,1,1,1,0,0,5,1,0,0
1227,1,2,1,0,1,1,5,0,0,1
1228,1,1,2,1,1,0,3,0,1,1
1229,1,1,2,1,0,0,5,0,1,0
1230,2,1,1,0,1,1,3,0,0,1
1231,1,2,1,1,1,1,1,0,0,1
1232,2,1,2,1,1,1,4,1,0,1
1233,1,3,2,0,1,1,1,1,0,0
1234,2,2,1,1,0,1,4,0,0,1
1235,1,1,2,1,1,0,3,0,0,1
1236,1,2,2,1,1,1,1,0,0,1
1237,1,1,2,0,0,0,0,1,0,0
1238,1,2,2,0,0,1,3,0,0,1
1239,2,2,1,1,1,1,2,1,0,1
1240,2,2,1,0,0,0,2,1,0,1
1241,1,3,1,0,1,0,5,1,1,1
1242,2,1,1,1,0,1,5,0,0,0
1243,1,2,2,1,0,1,1,0,0,1
1244,2,2,1,1,1,1,5,0,1,1
1245,2,1,2,1,0,1,3,0,0,1
1246,2,1,1,1,0,0,3,0,0,1
1247,1,2,1,1,1,1,3,0,0,1
1248,1,2,1,0,0,0,5,0,0,1
1249,2,1,2,0,1,0,1,0,1,1
1250,2,2,2,1,1,1,1,0,0,0
1251,1,2,1,1,0,1,4,0,0,1
1252,1,3,1,0,1,0,1,1,0,1
